test_data_id,profit_per_user,model_size,module_count,topology_degree,bandwidth,gpu_cost,memory_cost,bandwidth_cost,computation_ability,memory_ability,multi_func_error,single_func_error,multi_func_min_cost_cost,multi_func_min_cost_deploy_cost,multi_func_min_cost_comm_cost,multi_func_min_cost_profit,multi_func_min_cost_users,multi_func_profit_cost,multi_func_profit_deploy_cost,multi_func_profit_comm_cost,multi_func_profit_profit,multi_func_profit_users,multi_func_worst_profit_cost,multi_func_worst_profit_deploy_cost,multi_func_worst_profit_comm_cost,multi_func_worst_profit_profit,multi_func_worst_profit_users,multi_func_max_users_cost,multi_func_max_users_deploy_cost,multi_func_max_users_comm_cost,multi_func_max_users_profit,multi_func_max_users_users,single_func_cost,single_func_deploy_cost,single_func_comm_cost,single_func_profit,single_func_users
5265,300,13000000000,6,5,100,0.004,0.001,0.1,8000,45000,,,96.2051282051282,93.33333333333333,2.871794871794872,211.48717948717947,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-418.1538461538462,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077
5266,0,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,-96.2051282051282,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-96.2051282051282,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1341.2307692307693,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-519.3846153846154,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-519.3846153846154,3.076923076923077
5268,50,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,-44.92307692307693,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-44.92307692307693,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1187.3846153846155,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-365.5384615384615,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-365.5384615384615,3.076923076923077
5267,25,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,-70.56410256410257,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-70.56410256410257,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1264.3076923076924,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-442.46153846153845,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-442.46153846153845,3.076923076923077
5271,125,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,32.0,1.0256410256410255,118.4,112.0,6.4,35.44615384615386,1.2307692307692308,1341.2307692307693,1164.0,177.23076923076928,-956.6153846153846,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-134.76923076923072,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-134.76923076923072,3.076923076923077
5269,75,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,-19.282051282051285,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-19.282051282051285,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1110.4615384615386,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-288.6153846153846,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-288.6153846153846,3.076923076923077
5272,150,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,57.641025641025635,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,69.23076923076923,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-879.6923076923077,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-57.84615384615381,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-57.84615384615381,3.076923076923077
5270,100,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,6.358974358974351,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,6.358974358974351,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1033.5384615384614,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-211.69230769230762,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-211.69230769230762,3.076923076923077
5277,275,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,185.84615384615384,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-495.0769230769231,3.076923076923077,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077
5276,250,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,160.2051282051282,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-572.0,3.076923076923077,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077
5278,300,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,211.48717948717947,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-418.1538461538462,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077
5273,175,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,83.28205128205127,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,107.69230769230768,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-802.7692307692308,3.076923076923077,519.3846153846154,400.0,119.3846153846154,19.076923076923094,3.076923076923077,519.3846153846154,400.0,119.3846153846154,19.076923076923094,3.076923076923077
5274,200,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,108.9230769230769,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,146.1538461538462,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-725.8461538461538,3.076923076923077,519.3846153846154,400.0,119.3846153846154,96.00000000000011,3.076923076923077,519.3846153846154,400.0,119.3846153846154,96.00000000000011,3.076923076923077
5275,225,13000000000,6,5,100,0.004,0.001,0.1,8000,50000,,,96.2051282051282,93.33333333333333,2.871794871794872,134.56410256410254,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,184.61538461538464,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-648.9230769230769,3.076923076923077,519.3846153846154,400.0,119.3846153846154,172.92307692307702,3.076923076923077,519.3846153846154,400.0,119.3846153846154,172.92307692307702,3.076923076923077
5279,0,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,-96.2051282051282,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-96.2051282051282,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1341.2307692307693,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-519.3846153846154,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-519.3846153846154,3.076923076923077
5280,25,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,-70.56410256410257,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-70.56410256410257,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1264.3076923076924,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-442.46153846153845,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-442.46153846153845,3.076923076923077
5281,50,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,-44.92307692307693,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-44.92307692307693,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1187.3846153846155,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-365.5384615384615,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-365.5384615384615,3.076923076923077
5282,75,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,-19.282051282051285,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-19.282051282051285,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1110.4615384615386,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-288.6153846153846,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-288.6153846153846,3.076923076923077
5283,100,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,6.358974358974351,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,6.358974358974351,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1033.5384615384614,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-211.69230769230762,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-211.69230769230762,3.076923076923077
5284,125,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,32.0,1.0256410256410255,118.4,112.0,6.4,35.44615384615386,1.2307692307692308,1341.2307692307693,1164.0,177.23076923076928,-956.6153846153846,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-134.76923076923072,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-134.76923076923072,3.076923076923077
5285,150,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,57.641025641025635,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,69.23076923076923,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-879.6923076923077,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-57.84615384615381,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-57.84615384615381,3.076923076923077
5286,175,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,83.28205128205127,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,107.69230769230768,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-802.7692307692308,3.076923076923077,519.3846153846154,400.0,119.3846153846154,19.076923076923094,3.076923076923077,519.3846153846154,400.0,119.3846153846154,19.076923076923094,3.076923076923077
5287,200,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,108.9230769230769,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,146.1538461538462,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-725.8461538461538,3.076923076923077,519.3846153846154,400.0,119.3846153846154,96.00000000000011,3.076923076923077,519.3846153846154,400.0,119.3846153846154,96.00000000000011,3.076923076923077
5288,225,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,134.56410256410254,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,184.61538461538464,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-648.9230769230769,3.076923076923077,519.3846153846154,400.0,119.3846153846154,172.92307692307702,3.076923076923077,519.3846153846154,400.0,119.3846153846154,172.92307692307702,3.076923076923077
5290,275,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,185.84615384615384,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-495.0769230769231,3.076923076923077,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077,519.3846153846154,400.0,119.3846153846154,326.76923076923083,3.076923076923077
5291,300,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,211.48717948717947,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-418.1538461538462,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077,519.3846153846154,400.0,119.3846153846154,403.69230769230774,3.076923076923077
5292,0,13000000000,6,5,100,0.004,0.001,0.1,8000,65000,,,96.2051282051282,93.33333333333333,2.871794871794872,-96.2051282051282,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-96.2051282051282,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1341.2307692307693,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-519.3846153846154,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-519.3846153846154,3.076923076923077
5289,250,13000000000,6,5,100,0.004,0.001,0.1,8000,60000,,,96.2051282051282,93.33333333333333,2.871794871794872,160.2051282051282,1.0256410256410255,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077,1341.2307692307693,1164.0,177.23076923076928,-572.0,3.076923076923077,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077,519.3846153846154,400.0,119.3846153846154,249.84615384615392,3.076923076923077
5294,50,13000000000,6,5,100,0.004,0.001,0.1,8000,65000,,,96.2051282051282,93.33333333333333,2.871794871794872,-44.92307692307693,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-44.92307692307693,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1187.3846153846155,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-365.5384615384615,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-365.5384615384615,3.076923076923077
5293,25,13000000000,6,5,100,0.004,0.001,0.1,8000,65000,,,96.2051282051282,93.33333333333333,2.871794871794872,-70.56410256410257,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-70.56410256410257,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1264.3076923076924,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-442.46153846153845,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-442.46153846153845,3.076923076923077
5296,100,13000000000,6,5,100,0.004,0.001,0.1,8000,65000,,,96.2051282051282,93.33333333333333,2.871794871794872,6.358974358974351,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,6.358974358974351,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1033.5384615384614,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-211.69230769230762,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-211.69230769230762,3.076923076923077
5295,75,13000000000,6,5,100,0.004,0.001,0.1,8000,65000,,,96.2051282051282,93.33333333333333,2.871794871794872,-19.282051282051285,1.0256410256410255,96.2051282051282,93.33333333333333,2.871794871794872,-19.282051282051285,1.0256410256410255,1341.2307692307693,1164.0,177.23076923076928,-1110.4615384615386,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-288.6153846153846,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-288.6153846153846,3.076923076923077
5298,150,13000000000,6,5,100,0.004,0.001,0.1,8000,65000,,,96.2051282051282,93.33333333333333,2.871794871794872,57.641025641025635,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,69.23076923076923,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-879.6923076923077,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-57.84615384615381,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-57.84615384615381,3.076923076923077
5297,125,13000000000,6,5,100,0.004,0.001,0.1,8000,65000,,,96.2051282051282,93.33333333333333,2.871794871794872,32.0,1.0256410256410255,118.4,112.0,6.4,35.44615384615386,1.2307692307692308,1341.2307692307693,1164.0,177.23076923076928,-956.6153846153846,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-134.76923076923072,3.076923076923077,519.3846153846154,400.0,119.3846153846154,-134.76923076923072,3.076923076923077
5300,200,13000000000,6,5,100,0.004,0.001,0.1,8000,65000,,,96.2051282051282,93.33333333333333,2.871794871794872,108.9230769230769,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,146.1538461538462,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-725.8461538461538,3.076923076923077,519.3846153846154,400.0,119.3846153846154,96.00000000000011,3.076923076923077,519.3846153846154,400.0,119.3846153846154,96.00000000000011,3.076923076923077
5299,175,13000000000,6,5,100,0.004,0.001,0.1,8000,65000,,,96.2051282051282,93.33333333333333,2.871794871794872,83.28205128205127,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,107.69230769230768,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-802.7692307692308,3.076923076923077,519.3846153846154,400.0,119.3846153846154,19.076923076923094,3.076923076923077,519.3846153846154,400.0,119.3846153846154,19.076923076923094,3.076923076923077
5301,225,13000000000,6,5,100,0.004,0.001,0.1,8000,65000,,,96.2051282051282,93.33333333333333,2.871794871794872,134.56410256410254,1.0256410256410255,161.53846153846155,140.0,21.53846153846154,184.61538461538464,1.5384615384615385,1341.2307692307693,1164.0,177.23076923076928,-648.9230769230769,3.076923076923077,519.3846153846154,400.0,119.3846153846154,172.92307692307702,3.076923076923077,519.3846153846154,400.0,119.3846153846154,172.92307692307702,3.076923076923077
